12.4024	12.6547	12.9078	13.1607	13.4132	13.6657	13.9186	14.1717	14.4245	14.6777	14.9309	0.25255	0.50585	0.76101	1.0175	1.2737	1.5264	1.7769	2.0304	2.2845	2.5368	2.7896	3.0433	3.2951	3.5475	3.8015	4.055	4.3077	4.5593	4.8103	5.0617	5.3147	5.5701	5.8256	6.0767	6.3268	6.5816	6.837	7.0875	7.3374	7.5932	7.8516	8.1083	8.3613	8.6113	8.8622	9.1166	9.3723	9.6242	9.8742	10.1285	10.3832	10.6352	10.8867	11.1399	11.3928	11.6452	11.8976	12.15	12.4024	
12.1499	12.4021	12.6552	12.9082	13.1607	13.4132	13.6661	13.9191	14.172	14.4252	14.6784	14.9309	0.2533	0.50846	0.765	1.0211	1.2739	1.5243	1.7778	2.032	2.2843	2.5371	2.7907	3.0425	3.2949	3.5489	3.8025	4.0551	4.3068	4.5578	4.8092	5.0621	5.3176	5.573	5.8241	6.0742	6.329	6.5845	6.835	7.0849	7.3407	7.599	7.8557	8.1087	8.3587	8.6097	8.8641	9.1198	9.3716	9.6217	9.876	10.1307	10.3827	10.6342	10.8873	11.1403	11.3926	11.6451	11.8975	12.1499	
11.8966	12.1488	12.4019	12.6549	12.9074	13.1599	13.4128	13.6658	13.9187	14.1719	14.4251	14.6776	14.9309	0.25516	0.51169	0.76783	1.0206	1.271	1.5245	1.7787	2.031	2.2838	2.5374	2.7892	3.0416	3.2956	3.5492	3.8018	4.0535	4.3045	4.5559	4.8088	5.0643	5.3197	5.5708	5.8209	6.0757	6.3312	6.5817	6.8316	7.0874	7.3457	7.6024	7.8554	8.1054	8.3564	8.6108	8.8665	9.1183	9.3683	9.6227	9.8774	10.1294	10.3809	10.634	10.887	11.1393	11.3918	11.6442	11.8966	
11.6414	11.8937	12.1468	12.3997	12.6522	12.9047	13.1576	13.4107	13.6635	13.9167	14.1699	14.4225	14.6758	14.9309	0.25654	0.51268	0.76539	1.0159	1.2694	1.5235	1.7758	2.0286	2.2823	2.534	2.7865	3.0405	3.294	3.5467	3.7983	4.0493	4.3007	4.5537	4.8091	5.0646	5.3156	5.5658	5.8206	6.076	6.3265	6.5764	6.8322	7.0906	7.3473	7.6003	7.8503	8.1012	8.3556	8.6113	8.8631	9.1132	9.3675	9.6222	9.8742	10.1257	10.3789	10.6318	10.8842	11.1366	11.389	11.6414	
11.3849	11.6371	11.8902	12.1432	12.3957	12.6482	12.9011	13.1541	13.407	13.6602	13.9134	14.1659	14.4193	14.6744	14.9309	0.25614	0.50886	0.75933	1.0128	1.267	1.5193	1.7721	2.0257	2.2775	2.5299	2.7839	3.0375	3.2901	3.5418	3.7928	4.0442	4.2971	4.5526	4.808	5.0591	5.3092	5.564	5.8195	6.07	6.3199	6.5757	6.8341	7.0907	7.3437	7.5938	7.8447	8.0991	8.3548	8.6066	8.8567	9.111	9.3657	9.6177	9.8692	10.1223	10.3753	10.6276	10.8801	11.1325	11.3849	
11.1287	11.381	11.6341	11.887	12.1395	12.3921	12.6449	12.898	13.1508	13.404	13.6573	13.9098	14.1631	14.4183	14.6748	14.9309	0.25272	0.50319	0.75668	1.0109	1.2632	1.5159	1.7696	2.0214	2.2738	2.5278	2.7814	3.034	3.2856	3.5366	3.788	4.041	4.2964	4.5519	4.803	5.0531	5.3079	5.5633	5.8138	6.0638	6.3195	6.5779	6.8346	7.0876	7.3376	7.5885	7.8429	8.0987	8.3505	8.6005	8.8549	9.1095	9.3615	9.613	9.8662	10.1191	10.3715	10.6239	10.8764	11.1287	
10.876	11.1283	11.3814	11.6343	11.8868	12.1394	12.3922	12.6453	12.8981	13.1513	13.4045	13.6571	13.9104	14.1656	14.4221	14.6782	14.9309	0.25048	0.50396	0.75814	1.0104	1.2632	1.5169	1.7687	2.0211	2.2751	2.5286	2.7813	3.0329	3.2839	3.5353	3.7883	4.0437	4.2992	4.5503	4.8004	5.0552	5.3106	5.5611	5.811	6.0668	6.3252	6.5819	6.8349	7.0849	7.3358	7.5902	7.8459	8.0978	8.3478	8.6022	8.8568	9.1088	9.3603	9.6135	9.8664	10.1188	10.3712	10.6236	10.876	
10.6256	10.8778	11.1309	11.3838	11.6363	11.8889	12.1417	12.3948	12.6476	12.9008	13.1541	13.4066	13.6599	13.9151	14.1716	14.4278	14.6805	14.9309	0.25349	0.50767	0.75996	1.0127	1.2664	1.5182	1.7706	2.0246	2.2782	2.5308	2.7824	3.0334	3.2848	3.5378	3.7933	4.0487	4.2998	4.5499	4.8047	5.0601	5.3106	5.5606	5.8163	6.0747	6.3314	6.5844	6.8344	7.0853	7.3397	7.5955	7.8473	8.0973	8.3517	8.6063	8.8583	9.1098	9.363	9.6159	9.8683	10.1207	10.3732	10.6256	
10.3721	10.6243	10.8774	11.1303	11.3829	11.6354	11.8882	12.1413	12.3941	12.6473	12.9006	13.1531	13.4064	13.6616	13.9181	14.1743	14.427	14.6775	14.9309	0.25418	0.50647	0.75924	1.0129	1.2647	1.5171	1.7711	2.0247	2.2773	2.529	2.7799	3.0313	3.2843	3.5398	3.7952	4.0463	4.2964	4.5512	4.8067	5.0571	5.3071	5.5629	5.8212	6.0779	6.3309	6.5809	6.8318	7.0862	7.342	7.5938	7.8438	8.0982	8.3529	8.6049	8.8563	9.1095	9.3624	9.6148	9.8673	10.1197	10.3721	
10.1179	10.3701	10.6232	10.8762	11.1287	11.3812	11.6341	11.8871	12.14	12.3932	12.6464	12.8989	13.1523	13.4074	13.6639	13.9201	14.1728	14.4233	14.6768	14.9309	0.25229	0.50506	0.75873	1.0105	1.2629	1.5169	1.7705	2.0231	2.2748	2.5258	2.7772	3.0301	3.2856	3.541	3.7921	4.0422	4.297	4.5525	4.803	5.0529	5.3087	5.567	5.8237	6.0767	6.3268	6.5777	6.8321	7.0878	7.3396	7.5897	7.844	8.0987	8.3507	8.6022	8.8553	9.1083	9.3606	9.6131	9.8655	10.1179	
9.8656	10.1178	10.3709	10.6239	10.8764	11.1289	11.3818	11.6348	11.8877	12.1409	12.3941	12.6467	12.9	13.1551	13.4117	13.6678	13.9205	14.171	14.4245	14.6787	14.9309	0.25277	0.50644	0.75822	1.0106	1.2646	1.5182	1.7709	2.0225	2.2735	2.5249	2.7779	3.0333	3.2887	3.5398	3.7899	4.0447	4.3002	4.5507	4.8006	5.0564	5.3148	5.5715	5.8245	6.0745	6.3254	6.5798	6.8355	7.0873	7.3374	7.5917	7.8464	8.0984	8.3499	8.603	8.856	9.1083	9.3608	9.6132	9.8656	
9.6128	9.8651	10.1182	10.3711	10.6236	10.8761	11.129	11.3821	11.6349	11.8881	12.1413	12.3939	12.6472	12.9023	13.1589	13.415	13.6677	13.9182	14.1717	14.4259	14.6782	14.9309	0.25367	0.50545	0.75788	1.0119	1.2654	1.5181	1.7697	2.0207	2.2721	2.5251	2.7805	3.036	3.287	3.5372	3.792	4.0474	4.2979	4.5478	4.8036	5.062	5.3187	5.5717	5.8217	6.0726	6.327	6.5827	6.8345	7.0846	7.3389	7.5936	7.8456	8.0971	8.3503	8.6032	8.8556	9.108	9.3604	9.6128	
9.3592	9.6114	9.8645	10.1174	10.3699	10.6225	10.8753	11.1284	11.3812	11.6344	11.8877	12.1402	12.3935	12.6487	12.9052	13.1614	13.4141	13.6645	13.918	14.1722	14.4245	14.6773	14.9309	0.25178	0.50421	0.75819	1.0118	1.2644	1.516	1.767	2.0184	2.2714	2.5269	2.7823	3.0334	3.2835	3.5383	3.7937	4.0442	4.2942	4.5499	4.8083	5.065	5.318	5.568	5.8189	6.0733	6.3291	6.5809	6.8309	7.0853	7.3399	7.5919	7.8434	8.0966	8.3495	8.6019	8.8543	9.1068	9.3592	
9.1074	9.3596	9.6127	9.8657	10.1182	10.3707	10.6236	10.8766	11.1295	11.3827	11.6359	11.8884	12.1417	12.3969	12.6534	12.9096	13.1623	13.4128	13.6663	13.9204	14.1727	14.4255	14.6792	14.9309	0.25243	0.50642	0.75998	1.0126	1.2643	1.5153	1.7667	2.0196	2.2751	2.5305	2.7816	3.0317	3.2865	3.542	3.7924	4.0424	4.2982	4.5565	4.8132	5.0662	5.3162	5.5672	5.8215	6.0773	6.3291	6.5791	6.8335	7.0882	7.3402	7.5917	7.8448	8.0978	8.3501	8.6026	8.855	9.1074	
8.8549	9.1072	9.3603	9.6132	9.8657	10.1183	10.3711	10.6242	10.877	11.1302	11.3835	11.636	11.8893	12.1445	12.401	12.6571	12.9099	13.1603	13.4138	13.668	13.9203	14.1731	14.4267	14.6785	14.9309	0.25399	0.50756	0.76021	1.0118	1.2628	1.5142	1.7672	2.0226	2.2781	2.5292	2.7793	3.0341	3.2895	3.54	3.79	4.0457	4.3041	4.5608	4.8138	5.0638	5.3147	5.5691	5.8249	6.0767	6.3267	6.5811	6.8357	7.0877	7.3392	7.5924	7.8453	8.0977	8.3501	8.6026	8.8549	
8.601	8.8532	9.1063	9.3592	9.6117	9.8643	10.1171	10.3702	10.623	10.8762	11.1295	11.382	11.6353	11.8905	12.147	12.4032	12.6559	12.9064	13.1598	13.414	13.6663	13.9191	14.1728	14.4245	14.677	14.9309	0.25357	0.50622	0.75785	1.0088	1.2602	1.5132	1.7687	2.0241	2.2752	2.5253	2.7801	3.0356	3.286	3.536	3.7917	4.0501	4.3068	4.5598	4.8098	5.0607	5.3151	5.5709	5.8227	6.0727	6.3271	6.5817	6.8337	7.0852	7.3384	7.5913	7.8437	8.0961	8.3486	8.601	
8.3474	8.5996	8.8527	9.1057	9.3582	9.6107	9.8636	10.1166	10.3695	10.6227	10.8759	11.1285	11.3818	11.6369	11.8935	12.1496	12.4023	12.6528	12.9063	13.1605	13.4127	13.6655	13.9192	14.171	14.4234	14.6774	14.9309	0.25265	0.50429	0.75527	1.0067	1.2597	1.5151	1.7705	2.0216	2.2717	2.5265	2.782	3.0325	3.2824	3.5382	3.7966	4.0532	4.3063	4.5563	4.8072	5.0616	5.3173	5.5691	5.8192	6.0735	6.3282	6.5802	6.8317	7.0848	7.3378	7.5901	7.8426	8.095	8.3474	
8.0947	8.347	8.6001	8.853	9.1055	9.3581	9.6109	9.864	10.1168	10.37	10.6233	10.8758	11.1291	11.3843	11.6408	11.8969	12.1497	12.4001	12.6536	12.9078	13.1601	13.4129	13.6665	13.9183	14.1707	14.4247	14.6783	14.9309	0.25163	0.50262	0.75402	1.007	1.2624	1.5179	1.769	2.0191	2.2739	2.5293	2.7798	3.0298	3.2855	3.5439	3.8006	4.0536	4.3036	4.5545	4.8089	5.0646	5.3165	5.5665	5.8209	6.0755	6.3275	6.579	6.8322	7.0851	7.3375	7.5899	7.8424	8.0947	
7.8431	8.0953	8.3484	8.6014	8.8539	9.1064	9.3593	9.6124	9.8652	10.1184	10.3716	10.6242	10.8775	11.1326	11.3892	11.6453	11.898	12.1485	12.402	12.6562	12.9085	13.1612	13.4149	13.6667	13.9191	14.1731	14.4267	14.6793	14.9309	0.25099	0.50239	0.75537	1.0108	1.2663	1.5173	1.7674	2.0222	2.2777	2.5282	2.7781	3.0339	3.2923	3.549	3.802	4.052	4.3029	4.5573	4.813	5.0648	5.3149	5.5692	5.8239	6.0759	6.3274	6.5805	6.8335	7.0858	7.3383	7.5907	7.8431	
7.5921	7.8444	8.0975	8.3504	8.6029	8.8554	9.1083	9.3614	9.6142	9.8674	10.1206	10.3732	10.6265	10.8816	11.1382	11.3943	11.647	11.8975	12.151	12.4052	12.6575	12.9102	13.1639	13.4157	13.6681	13.9221	14.1757	14.4283	14.68	14.9309	0.2514	0.50438	0.75982	1.0153	1.2663	1.5165	1.7713	2.0267	2.2772	2.5271	2.7829	3.0413	3.298	3.551	3.801	4.0519	4.3063	4.562	4.8138	5.0639	5.3182	5.5729	5.8249	6.0764	6.3295	6.5825	6.8349	7.0873	7.3397	7.5921	
7.3407	7.593	7.8461	8.099	8.3515	8.604	8.8569	9.11	9.3628	9.616	9.8692	10.1218	10.3751	10.6302	10.8868	11.1429	11.3956	11.6461	11.8996	12.1538	12.4061	12.6588	12.9125	13.1643	13.4167	13.6707	13.9243	14.1769	14.4286	14.6795	14.9309	0.25298	0.50842	0.76387	1.0149	1.2651	1.5199	1.7753	2.0258	2.2757	2.5315	2.7899	3.0466	3.2996	3.5496	3.8005	4.0549	4.3106	4.5624	4.8125	5.0668	5.3215	5.5735	5.825	6.0781	6.3311	6.5835	6.8359	7.0883	7.3407	
7.0877	7.34	7.5931	7.846	8.0985	8.3511	8.6039	8.857	9.1098	9.363	9.6163	9.8688	10.1221	10.3773	10.6338	10.8899	11.1427	11.3931	11.6466	11.9008	12.1531	12.4059	12.6595	12.9113	13.1637	13.4177	13.6713	13.9239	14.1756	14.4266	14.678	14.9309	0.25544	0.51089	0.76196	1.0121	1.2669	1.5223	1.7728	2.0228	2.2785	2.5369	2.7936	3.0466	3.2966	3.5475	3.8019	4.0576	4.3095	4.5595	4.8139	5.0685	5.3205	5.572	5.8252	6.0781	6.3305	6.5829	6.8354	7.0877	
6.8323	7.0845	7.3376	7.5906	7.8431	8.0956	8.3485	8.6015	8.8544	9.1076	9.3608	9.6134	9.8667	10.1218	10.3784	10.6345	10.8872	11.1377	11.3912	11.6454	11.8977	12.1504	12.4041	12.6559	12.9083	13.1623	13.4159	13.6685	13.9201	14.1711	14.4225	14.6755	14.9309	0.25545	0.50652	0.75663	1.0114	1.2669	1.5174	1.7673	2.0231	2.2815	2.5382	2.7912	3.0412	3.2921	3.5465	3.8022	4.054	4.3041	4.5584	4.8131	5.0651	5.3166	5.5697	5.8227	6.075	6.3275	6.5799	6.8323	
6.5768	6.8291	7.0822	7.3351	7.5876	7.8402	8.093	8.3461	8.5989	8.8521	9.1054	9.3579	9.6112	9.8664	10.1229	10.379	10.6318	10.8822	11.1357	11.3899	11.6422	11.895	12.1486	12.4004	12.6528	12.9068	13.1604	13.4131	13.6647	13.9157	14.1671	14.4201	14.6755	14.9309	0.25107	0.50118	0.75598	1.0114	1.2619	1.5119	1.7676	2.026	2.2827	2.5357	2.7857	3.0366	3.291	3.5468	3.7986	4.0486	4.303	4.5576	4.8096	5.0611	5.3143	5.5672	5.8196	6.072	6.3245	6.5768	
6.3258	6.578	6.8311	7.0841	7.3366	7.5891	7.842	8.095	8.3479	8.6011	8.8543	9.1068	9.3601	9.6153	9.8718	10.128	10.3807	10.6312	10.8847	11.1388	11.3911	11.6439	11.8976	12.1493	12.4018	12.6558	12.9093	13.162	13.4136	13.6646	13.916	14.169	14.4244	14.6799	14.9309	0.25011	0.50491	0.76037	1.0109	1.2608	1.5166	1.7749	2.0316	2.2846	2.5346	2.7856	3.04	3.2957	3.5475	3.7975	4.0519	4.3066	4.5586	4.8101	5.0632	5.3162	5.5685	5.821	6.0734	6.3258	
6.0757	6.3279	6.581	6.8339	7.0865	7.339	7.5919	7.8449	8.0978	8.3509	8.6042	8.8567	9.11	9.3652	9.6217	9.8779	10.1306	10.3811	10.6345	10.8887	11.141	11.3938	11.6475	11.8992	12.1517	12.4057	12.6592	12.9119	13.1635	13.4145	13.6659	13.9189	14.1743	14.4298	14.6808	14.9309	0.2548	0.51026	0.76074	1.0107	1.2665	1.5248	1.7815	2.0345	2.2845	2.5354	2.7898	3.0456	3.2974	3.5474	3.8018	4.0565	4.3085	4.56	4.8131	5.066	5.3184	5.5709	5.8233	6.0757	
5.8209	6.0731	6.3262	6.5791	6.8317	7.0842	7.337	7.5901	7.8429	8.0961	8.3494	8.6019	8.8552	9.1104	9.3669	9.6231	9.8758	10.1263	10.3797	10.6339	10.8862	11.139	11.3927	11.6444	11.8969	12.1508	12.4044	12.6571	12.9087	13.1597	13.4111	13.6641	13.9195	14.175	14.426	14.6761	14.9309	0.25545	0.50594	0.75588	1.0116	1.27	1.5267	1.7797	2.0297	2.2806	2.535	2.7908	3.0426	3.2926	3.547	3.8016	4.0536	4.3051	4.5583	4.8112	5.0636	5.3161	5.5685	5.8209	
5.5654	5.8177	6.0707	6.3237	6.5762	6.8287	7.0816	7.3347	7.5875	7.8407	8.0939	8.3465	8.5998	8.8549	9.1115	9.3676	9.6203	9.8708	10.1243	10.3785	10.6308	10.8835	11.1372	11.389	11.6414	11.8954	12.149	12.4016	12.6532	12.9042	13.1556	13.4086	13.6641	13.9195	14.1706	14.4207	14.6755	14.9309	0.25048	0.50042	0.75619	1.0146	1.2713	1.5243	1.7743	2.0252	2.2796	2.5353	2.7871	3.0372	3.2915	3.5462	3.7982	4.0497	4.3028	4.5558	4.8081	5.0606	5.313	5.5654	
5.3149	5.5672	5.8203	6.0732	6.3257	6.5782	6.8311	7.0842	7.337	7.5902	7.8434	8.096	8.3493	8.6044	8.861	9.1171	9.3698	9.6203	9.8738	10.128	10.3803	10.633	10.8867	11.1385	11.3909	11.6449	11.8985	12.1511	12.4028	12.6538	12.9052	13.1581	13.4136	13.669	13.9201	14.1702	14.425	14.6805	14.9309	0.24994	0.50571	0.76409	1.0208	1.2738	1.5238	1.7747	2.0291	2.2848	2.5366	2.7867	3.041	3.2957	3.5477	3.7992	4.0524	4.3053	4.5577	4.8101	5.0625	5.3149	
5.065	5.3172	5.5703	5.8233	6.0758	6.3283	6.5812	6.8342	7.0871	7.3403	7.5935	7.846	8.0994	8.3545	8.611	8.8672	9.1199	9.3704	9.6239	9.878	10.1303	10.3831	10.6368	10.8886	11.141	11.395	11.6485	11.9012	12.1528	12.4038	12.6552	12.9082	13.1636	13.4191	13.6702	13.9203	14.1751	14.4305	14.681	14.9309	0.25577	0.51415	0.77084	1.0238	1.2739	1.5248	1.7792	2.0349	2.2867	2.5368	2.7911	3.0458	3.2978	3.5493	3.8024	4.0554	4.3077	4.5602	4.8126	5.065	
4.8092	5.0615	5.3145	5.5675	5.82	6.0725	6.3254	6.5785	6.8313	7.0845	7.3377	7.5903	7.8436	8.0987	8.3553	8.6114	8.8641	9.1146	9.3681	9.6223	9.8746	10.1273	10.381	10.6328	10.8852	11.1392	11.3928	11.6454	11.8971	12.148	12.3994	12.6524	12.9079	13.1633	13.4144	13.6645	13.9193	14.1748	14.4252	14.6752	14.9309	0.25838	0.51507	0.76808	1.0181	1.269	1.5234	1.7791	2.0309	2.281	2.5353	2.79	3.042	3.2935	3.5466	3.7996	4.0519	4.3044	4.5568	4.8092	
4.5508	4.8031	5.0562	5.3091	5.5616	5.8142	6.067	6.3201	6.5729	6.8261	7.0794	7.3319	7.5852	7.8404	8.0969	8.353	8.6058	8.8562	9.1097	9.3639	9.6162	9.869	10.1226	10.3744	10.6268	10.8808	11.1344	11.387	11.6387	11.8897	12.1411	12.394	12.6495	12.9049	13.156	13.4061	13.6609	13.9164	14.1669	14.4168	14.6726	14.9309	0.25669	0.5097	0.7597	1.0106	1.265	1.5207	1.7726	2.0226	2.277	2.5316	2.7836	3.0351	3.2883	3.5412	3.7936	4.046	4.2985	4.5508	
4.2941	4.5464	4.7995	5.0524	5.3049	5.5575	5.8103	6.0634	6.3162	6.5694	6.8227	7.0752	7.3285	7.5837	7.8402	8.0963	8.3491	8.5995	8.853	9.1072	9.3595	9.6123	9.8659	10.1177	10.3701	10.6241	10.8777	11.1303	11.382	11.633	11.8844	12.1373	12.3928	12.6482	12.8993	13.1494	13.4042	13.6597	13.9102	14.1601	14.4159	14.6743	14.9309	0.253	0.50301	0.75392	1.0083	1.2641	1.5159	1.7659	2.0203	2.2749	2.5269	2.7784	3.0316	3.2845	3.5369	3.7893	4.0418	4.2941	
4.0411	4.2934	4.5465	4.7994	5.0519	5.3045	5.5573	5.8104	6.0632	6.3164	6.5697	6.8222	7.0755	7.3307	7.5872	7.8433	8.0961	8.3465	8.6	8.8542	9.1065	9.3593	9.6129	9.8647	10.1171	10.3711	10.6247	10.8773	11.129	11.38	11.6314	11.8843	12.1398	12.3952	12.6463	12.8964	13.1512	13.4067	13.6572	13.9071	14.1629	14.4212	14.6779	14.9309	0.25	0.50092	0.75531	1.011	1.2629	1.5129	1.7673	2.0219	2.2739	2.5254	2.7786	3.0315	3.2839	3.5363	3.7888	4.0411	
3.7911	4.0434	4.2965	4.5494	4.8019	5.0545	5.3073	5.5604	5.8132	6.0664	6.3197	6.5722	6.8255	7.0807	7.3372	7.5933	7.846	8.0965	8.35	8.6042	8.8565	9.1093	9.3629	9.6147	9.8671	10.1211	10.3747	10.6273	10.879	11.13	11.3814	11.6343	11.8898	12.1452	12.3963	12.6464	12.9012	13.1567	13.4072	13.6571	13.9129	14.1712	14.4279	14.6809	14.9309	0.25091	0.50531	0.76104	1.0129	1.2629	1.5173	1.7719	2.0239	2.2754	2.5286	2.7815	3.0339	3.2863	3.5388	3.7911	
3.5402	3.7925	4.0456	4.2985	4.551	4.8035	5.0564	5.3095	5.5623	5.8155	6.0687	6.3213	6.5746	6.8297	7.0863	7.3424	7.5951	7.8456	8.0991	8.3533	8.6056	8.8583	9.112	9.3638	9.6162	9.8702	10.1238	10.3764	10.6281	10.879	11.1304	11.3834	11.6389	11.8943	12.1454	12.3955	12.6503	12.9058	13.1562	13.4062	13.6619	13.9203	14.177	14.43	14.68	14.9309	0.25439	0.51013	0.76194	1.012	1.2663	1.521	1.773	2.0245	2.2776	2.5306	2.783	3.0354	3.2878	3.5402	
3.2858	3.5381	3.7912	4.0441	4.2966	4.5491	4.802	5.0551	5.3079	5.5611	5.8143	6.0669	6.3202	6.5754	6.8319	7.088	7.3407	7.5912	7.8447	8.0989	8.3512	8.6039	8.8576	9.1094	9.3618	9.6158	9.8694	10.122	10.3737	10.6247	10.8761	11.129	11.3845	11.6399	11.891	12.1411	12.3959	12.6514	12.9018	13.1518	13.4076	13.6659	13.9226	14.1756	14.4256	14.6766	14.9309	0.25574	0.50755	0.7576	1.0119	1.2666	1.5186	1.7701	2.0233	2.2762	2.5286	2.781	3.0334	3.2858	
