14.7577	15.0104	15.2651	15.52	15.7742	16.0279	16.2821	16.5367	16.7911	17.0452	17.2993	0.25424	0.50851	0.76316	1.0187	1.2751	1.5319	1.788	2.0426	2.2961	2.5504	2.8052	3.0592	3.3131	3.5681	3.8237	4.0786	4.3321	4.5847	4.8381	5.0927	5.3476	5.6018	5.8554	6.1085	6.3623	6.6165	6.8709	7.1254	7.3791	7.6325	7.887	8.1423	8.3963	8.6491	8.9031	9.159	9.4156	9.6721	9.9281	10.1836	10.4386	10.6932	10.9473	11.2012	11.4555	11.7099	11.9639	12.218	12.473	12.7277	12.9812	13.2347	13.489	13.7431	13.9965	14.2496	14.5029	14.7577	
14.5035	14.7561	15.0108	15.2658	15.52	15.7736	16.0278	16.2825	16.5369	16.7909	17.0451	17.2993	0.25427	0.50892	0.76447	1.0209	1.2776	1.5338	1.7884	2.0419	2.2961	2.5509	2.8049	3.0588	3.3138	3.5694	3.8243	4.0779	4.3305	4.5839	4.8385	5.0934	5.3476	5.6011	5.8543	6.1081	6.3622	6.6167	6.8711	7.1248	7.3783	7.6328	7.8881	8.1421	8.3948	8.6488	8.9047	9.1613	9.4178	9.6739	9.9294	10.1844	10.439	10.6931	10.947	11.2013	11.4557	11.7096	11.9638	12.2188	12.4735	12.727	12.9804	13.2348	13.4889	13.7423	13.9953	14.2487	14.5035	
14.2492	14.5018	14.7566	15.0115	15.2657	15.5193	15.7735	16.0282	16.2826	16.5367	16.7908	17.045	17.2993	0.25465	0.5102	0.76662	1.0234	1.2795	1.5341	1.7876	2.0419	2.2967	2.5506	2.8046	3.0596	3.3152	3.5701	3.8236	4.0762	4.3296	4.5842	4.8391	5.0933	5.3468	5.6	5.8538	6.1079	6.3624	6.6168	6.8706	7.124	7.3785	7.6338	7.8878	8.1406	8.3945	8.6505	8.907	9.1635	9.4196	9.6751	9.9301	10.1847	10.4388	10.6927	10.947	11.2014	11.4554	11.7095	11.9645	12.2192	12.4727	12.7262	12.9805	13.2346	13.488	13.7411	13.9944	14.2492	
13.9946	14.2472	14.5019	14.7569	15.011	15.2647	15.5189	15.7736	16.0279	16.282	16.5361	16.7904	17.0447	17.2993	0.25555	0.51197	0.76872	1.0249	1.2794	1.5329	1.7872	2.042	2.296	2.5499	2.8049	3.0605	3.3154	3.569	3.8215	4.0749	4.3296	4.5844	4.8387	5.0922	5.3454	5.5991	5.8533	6.1077	6.3622	6.6159	6.8694	7.1239	7.3791	7.6332	7.8859	8.1399	8.3958	8.6524	8.9089	9.165	9.4205	9.6754	9.9301	10.1842	10.4381	10.6923	10.9467	11.2007	11.4549	11.7098	11.9646	12.218	12.4715	12.7259	12.9799	13.2333	13.4864	13.7397	13.9946	
13.739	13.9916	14.2464	14.5013	14.7555	15.0092	15.2633	15.518	15.7724	16.0265	16.2806	16.5348	16.7891	17.0438	17.2993	0.25642	0.51317	0.76931	1.0239	1.2774	1.5317	1.7865	2.0404	2.2944	2.5494	2.805	3.0599	3.3134	3.566	3.8194	4.074	4.3289	4.5831	4.8366	5.0898	5.3436	5.5977	5.8522	6.1066	6.3604	6.6138	6.8683	7.1236	7.3776	7.6304	7.8844	8.1403	8.3968	8.6533	8.9094	9.1649	9.4199	9.6745	9.9286	10.1825	10.4368	10.6912	10.9452	11.1993	11.4543	11.709	11.9625	12.216	12.4703	12.7244	12.9778	13.2309	13.4842	13.739	
13.4826	13.7352	13.99	14.2449	14.4991	14.7527	15.0069	15.2616	15.516	15.7701	16.0242	16.2784	16.5327	16.7873	17.0429	17.2993	0.25675	0.51289	0.76748	1.021	1.2753	1.53	1.784	2.0379	2.2929	2.5485	2.8035	3.057	3.3096	3.563	3.8176	4.0725	4.3267	4.5802	4.8334	5.0872	5.3413	5.5958	5.8502	6.1039	6.3574	6.6119	6.8672	7.1212	7.374	7.6279	7.8838	8.1404	8.3969	8.653	8.9085	9.1635	9.4181	9.6722	9.9261	10.1804	10.4348	10.6888	10.9429	11.1979	11.4526	11.7061	11.9595	12.2139	12.468	12.7214	12.9744	13.2278	13.4826	
13.2259	13.4785	13.7332	13.9881	14.2423	14.496	14.7502	15.0048	15.2592	15.5133	15.7674	16.0217	16.2759	16.5306	16.7861	17.0426	17.2993	0.25614	0.51073	0.76423	1.0185	1.2733	1.5273	1.7812	2.0362	2.2918	2.5467	2.8003	3.0528	3.3062	3.5608	3.8157	4.0699	4.3235	4.5767	4.8304	5.0846	5.339	5.5935	5.8472	6.1007	6.3552	6.6104	6.8645	7.1172	7.3712	7.6271	7.8837	8.1402	8.3962	8.6517	8.9067	9.1613	9.4154	9.6693	9.9236	10.178	10.432	10.6861	10.9411	11.1958	11.4493	11.7028	11.9572	12.2112	12.4646	12.7177	12.971	13.2259	
12.9697	13.2223	13.4771	13.732	13.9862	14.2398	14.494	14.7487	15.0031	15.2572	15.5113	15.7655	16.0198	16.2745	16.53	16.7864	17.0432	17.2993	0.25459	0.50809	0.76236	1.0171	1.2711	1.525	1.78	2.0356	2.2906	2.5441	2.7967	3.0501	3.3047	3.5596	3.8138	4.0673	4.3205	4.5743	4.8284	5.0829	5.3373	5.591	5.8445	6.099	6.3543	6.6083	6.8611	7.115	7.3709	7.6275	7.884	8.1401	8.3956	8.6506	8.9052	9.1593	9.4132	9.6675	9.9219	10.1759	10.43	10.685	10.9397	11.1932	11.4467	11.701	11.9551	12.2085	12.4615	12.7149	12.9697	
12.7151	12.9677	13.2225	13.4774	13.7316	13.9853	14.2394	14.4941	14.7485	15.0026	15.2567	15.5109	15.7652	16.0199	16.2754	16.5318	16.7886	17.0447	17.2993	0.2535	0.50777	0.76256	1.0165	1.2705	1.5255	1.7811	2.036	2.2895	2.5421	2.7955	3.0501	3.305	3.5592	3.8127	4.0659	4.3197	4.5738	4.8283	5.0827	5.3365	5.5899	5.8444	6.0997	6.3537	6.6065	6.8605	7.1164	7.3729	7.6294	7.8855	8.141	8.396	8.6506	8.9047	9.1586	9.4129	9.6673	9.9213	10.1754	10.4304	10.6851	10.9386	11.1921	11.4464	11.7005	11.9539	12.207	12.4603	12.7151	
12.4616	12.7142	12.969	13.2239	13.4781	13.7318	13.9859	14.2406	14.495	14.7491	15.0032	15.2574	15.5117	15.7664	16.0219	16.2783	16.5351	16.7912	17.0458	17.2993	0.25428	0.50906	0.76304	1.017	1.272	1.5276	1.7825	2.036	2.2886	2.542	2.7966	3.0515	3.3057	3.5592	3.8124	4.0662	4.3203	4.5748	4.8292	5.083	5.3364	5.5909	5.8462	6.1002	6.353	6.607	6.8629	7.1194	7.3759	7.632	7.8875	8.1425	8.3971	8.6512	8.9051	9.1594	9.4138	9.6678	9.9219	10.1769	10.4316	10.6851	10.9386	11.1929	11.447	11.7004	11.9535	12.2068	12.4616	
12.2074	12.46	12.7147	12.9696	13.2238	13.4775	13.7317	13.9863	14.2407	14.4948	14.7489	15.0032	15.2574	15.5121	15.7676	16.0241	16.2808	16.5369	16.7915	17.045	17.2993	0.25478	0.50877	0.76268	1.0177	1.2733	1.5282	1.7818	2.0343	2.2877	2.5423	2.7972	3.0514	3.305	3.5582	3.8119	4.0661	4.3205	4.575	4.8287	5.0822	5.3366	5.5919	5.846	6.0987	6.3527	6.6086	6.8652	7.1217	7.3777	7.6332	7.8882	8.1428	8.3969	8.6508	8.9051	9.1595	9.4135	9.6676	9.9226	10.1773	10.4308	10.6843	10.9387	11.1927	11.4461	11.6992	11.9525	12.2074	
11.9526	12.2052	12.4599	12.7149	12.969	13.2227	13.4769	13.7316	13.9859	14.24	14.4941	14.7484	15.0027	15.2573	15.5129	15.7693	16.026	16.2822	16.5368	16.7903	17.0445	17.2993	0.25398	0.5079	0.7629	1.0185	1.2734	1.527	1.7795	2.0329	2.2876	2.5424	2.7967	3.0502	3.3034	3.5571	3.8113	4.0657	4.3202	4.5739	4.8274	5.0819	5.3371	5.5912	5.8439	6.0979	6.3538	6.6104	6.8669	7.123	7.3784	7.6334	7.8881	8.1422	8.396	8.6503	8.9047	9.1587	9.4129	9.6678	9.9226	10.176	10.4295	10.6839	10.9379	11.1913	11.4444	11.6977	11.9526	
11.6986	11.9512	12.2059	12.4609	12.715	12.9687	13.2229	13.4776	13.732	13.986	14.2402	14.4944	14.7487	15.0033	15.2589	15.5153	15.772	16.0282	16.2828	16.5363	16.7905	17.0453	17.2993	0.25392	0.50892	0.76451	1.0194	1.273	1.5256	1.7789	2.0336	2.2884	2.5427	2.7962	3.0494	3.3032	3.5573	3.8118	4.0662	4.3199	4.5734	4.8279	5.0831	5.3372	5.5899	5.8439	6.0998	6.3564	6.6129	6.869	7.1245	7.3794	7.6341	7.8882	8.1421	8.3964	8.6508	8.9047	9.1589	9.4139	9.6686	9.9221	10.1755	10.4299	10.6839	10.9374	11.1904	11.4438	11.6986	
11.4447	11.6973	11.952	12.207	12.4611	12.7148	12.969	13.2237	13.478	13.7321	13.9862	14.2405	14.4948	14.7494	15.005	15.2614	15.5181	15.7743	16.0289	16.2824	16.5366	16.7914	17.0454	17.2993	0.255	0.5106	0.76552	1.0191	1.2716	1.525	1.7797	2.0345	2.2888	2.5423	2.7955	3.0492	3.3034	3.5578	3.8123	4.066	4.3195	4.574	4.8292	5.0833	5.336	5.59	5.8459	6.1025	6.359	6.6151	6.8705	7.1255	7.3802	7.6343	7.8881	8.1424	8.3968	8.6508	8.905	9.1599	9.4147	9.6681	9.9216	10.176	10.43	10.6834	10.9365	11.1898	11.4447	
11.1897	11.4423	11.697	11.9519	12.2061	12.4598	12.714	12.9687	13.223	13.4771	13.7312	13.9855	14.2398	14.4944	14.75	15.0064	15.2631	15.5193	15.7739	16.0273	16.2816	16.5364	16.7904	17.0443	17.2993	0.25559	0.51052	0.76407	1.0166	1.27	1.5246	1.7795	2.0338	2.2873	2.5405	2.7942	3.0484	3.3028	3.5573	3.811	4.0645	4.319	4.5742	4.8283	5.081	5.335	5.5909	5.8475	6.104	6.3601	6.6155	6.8705	7.1252	7.3793	7.6331	7.8874	8.1418	8.3958	8.65	8.9049	9.1597	9.4131	9.6666	9.921	10.175	10.4284	10.6815	10.9348	11.1897	
10.9341	11.1867	11.4414	11.6964	11.9505	12.2042	12.4584	12.7131	12.9674	13.2215	13.4756	13.7299	13.9842	14.2388	14.4944	14.7508	15.0075	15.2637	15.5183	15.7718	16.026	16.2808	16.5348	16.7887	17.0437	17.2993	0.25492	0.50847	0.76104	1.0144	1.2691	1.5239	1.7782	2.0317	2.2849	2.5386	2.7928	3.0472	3.3017	3.5554	3.8089	4.0634	4.3186	4.5727	4.8254	5.0794	5.3353	5.5919	5.8484	6.1045	6.36	6.6149	6.8696	7.1237	7.3775	7.6318	7.8862	8.1402	8.3944	8.6493	8.9041	9.1575	9.411	9.6654	9.9194	10.1728	10.4259	10.6792	10.9341	
10.6791	10.9318	11.1865	11.4414	11.6956	11.9493	12.2035	12.4581	12.7125	12.9666	13.2207	13.475	13.7292	13.9839	14.2394	14.4959	14.7526	15.0087	15.2633	15.5168	15.7711	16.0259	16.2799	16.5338	16.7888	17.0444	17.2993	0.25355	0.50612	0.75951	1.0141	1.269	1.5232	1.7768	2.03	2.2837	2.5379	2.7923	3.0468	3.3005	3.5539	3.8084	4.0637	4.3177	4.5705	4.8245	5.0804	5.337	5.5935	5.8495	6.105	6.36	6.6146	6.8687	7.1226	7.3769	7.6313	7.8853	8.1394	8.3944	8.6491	8.9026	9.1561	9.4105	9.6645	9.9179	10.171	10.4243	10.6791	
10.4256	10.6782	10.9329	11.1879	11.4421	11.6957	11.9499	12.2046	12.459	12.713	12.9672	13.2214	13.4757	13.7303	13.9859	14.2423	14.4991	14.7552	15.0098	15.2633	15.5176	15.7723	16.0263	16.2802	16.5352	16.7908	17.0458	17.2993	0.25257	0.50596	0.76058	1.0155	1.2697	1.5232	1.7764	2.0302	2.2843	2.5388	2.7932	3.0469	3.3004	3.5549	3.8102	4.0642	4.317	4.5709	4.8268	5.0834	5.3399	5.596	5.8515	6.1065	6.3611	6.6152	6.8691	7.1234	7.3778	7.6317	7.8859	8.1409	8.3956	8.6491	8.9025	9.1569	9.411	9.6644	9.9174	10.1708	10.4256	
10.173	10.4256	10.6804	10.9353	11.1895	11.4432	11.6973	11.952	12.2064	12.4605	12.7146	12.9688	13.2231	13.4778	13.7333	13.9897	14.2465	14.5026	14.7572	15.0107	15.265	15.5198	15.7738	16.0277	16.2827	16.5383	16.7932	17.0467	17.2993	0.25339	0.50801	0.76289	1.0171	1.2706	1.5238	1.7776	2.0317	2.2862	2.5406	2.7944	3.0478	3.3023	3.5576	3.8116	4.0644	4.3184	4.5743	4.8308	5.0873	5.3434	5.5989	5.8539	6.1085	6.3626	6.6165	6.8708	7.1252	7.3792	7.6333	7.8883	8.143	8.3965	8.65	8.9043	9.1584	9.4118	9.6649	9.9182	10.173	
9.9196	10.1723	10.427	10.6819	10.9361	11.1898	11.444	11.6986	11.953	12.2071	12.4612	12.7154	12.9697	13.2244	13.4799	13.7363	13.9931	14.2492	14.5038	14.7573	15.0116	15.2664	15.5204	15.7743	16.0293	16.2849	16.5398	16.7933	17.0459	17.2993	0.25462	0.5095	0.76372	1.0173	1.2704	1.5242	1.7783	2.0328	2.2873	2.541	2.7944	3.0489	3.3042	3.5582	3.811	4.065	4.3209	4.5775	4.834	5.09	5.3455	5.6005	5.8551	6.1092	6.3631	6.6174	6.8718	7.1258	7.3799	7.6349	7.8896	8.1431	8.3966	8.6509	8.905	9.1584	9.4115	9.6648	9.9196	
9.665	9.9176	10.1724	10.4273	10.6815	10.9351	11.1893	11.444	11.6984	11.9525	12.2066	12.4608	12.7151	12.9698	13.2253	13.4817	13.7385	13.9946	14.2492	14.5027	14.757	15.0118	15.2657	15.5197	15.7747	16.0303	16.2852	16.5387	16.7913	17.0447	17.2993	0.25488	0.5091	0.76263	1.0158	1.2696	1.5237	1.7782	2.0326	2.2864	2.5398	2.7943	3.0496	3.3036	3.5564	3.8103	4.0662	4.3228	4.5793	4.8354	5.0909	5.3459	5.6005	5.8546	6.1085	6.3628	6.6172	6.8712	7.1253	7.3803	7.635	7.8885	8.142	8.3963	8.6504	8.9038	9.1569	9.4102	9.665	
9.4101	9.6628	9.9175	10.1724	10.4266	10.6803	10.9345	11.1891	11.4435	11.6976	11.9517	12.206	12.4602	12.7149	12.9704	13.2268	13.4836	13.7397	13.9943	14.2478	14.5021	14.7569	15.0109	15.2648	15.5198	15.7754	16.0303	16.2839	16.5364	16.7898	17.0444	17.2993	0.25422	0.50775	0.76095	1.0147	1.2689	1.5233	1.7778	2.0315	2.2849	2.5394	2.7947	3.0487	3.3015	3.5555	3.8114	4.068	4.3245	4.5805	4.836	5.091	5.3456	5.5997	5.8536	6.1079	6.3623	6.6163	6.8704	7.1254	7.3801	7.6336	7.8871	8.1414	8.3955	8.6489	8.902	9.1553	9.4101	
9.1559	9.4085	9.6633	9.9182	10.1724	10.426	10.6802	10.9349	11.1893	11.4434	11.6975	11.9517	12.206	12.4607	12.7162	12.9726	13.2294	13.4855	13.7401	13.9936	14.2479	14.5027	14.7566	15.0106	15.2656	15.5212	15.7761	16.0296	16.2822	16.5356	16.7902	17.0451	17.2993	0.25353	0.50672	0.76048	1.0146	1.2691	1.5235	1.7772	2.0307	2.2852	2.5405	2.7945	3.0473	3.3012	3.5571	3.8137	4.0702	4.3263	4.5818	4.8368	5.0914	5.3455	5.5994	5.8537	6.1081	6.3621	6.6162	6.8712	7.1259	7.3794	7.6328	7.8872	8.1413	8.3947	8.6477	8.9011	9.1559	
8.9024	9.155	9.4097	9.6647	9.9188	10.1725	10.4267	10.6814	10.9358	11.1898	11.444	11.6982	11.9525	12.2071	12.4627	12.7191	12.9758	13.232	13.4866	13.7401	13.9943	14.2491	14.5031	14.757	15.012	15.2676	15.5225	15.7761	16.0287	16.2821	16.5367	16.7916	17.0458	17.2993	0.25319	0.50695	0.7611	1.0156	1.27	1.5237	1.7772	2.0317	2.2869	2.541	2.7937	3.0477	3.3036	3.5602	3.8167	4.0728	4.3283	4.5832	4.8379	5.092	5.3459	5.6002	5.8546	6.1085	6.3627	6.6177	6.8724	7.1259	7.3793	7.6337	7.8877	8.1412	8.3942	8.6476	8.9024	
8.6492	8.9018	9.1565	9.4115	9.6656	9.9193	10.1735	10.4282	10.6826	10.9366	11.1908	11.445	11.6993	11.9539	12.2095	12.4659	12.7226	12.9788	13.2334	13.4869	13.7411	13.9959	14.2499	14.5038	14.7588	15.0144	15.2694	15.5229	15.7755	16.0289	16.2835	16.5384	16.7926	17.0461	17.2993	0.25376	0.5079	0.76236	1.0168	1.2705	1.524	1.7785	2.0337	2.2878	2.5405	2.7945	3.0504	3.307	3.5635	3.8196	4.0751	4.33	4.5847	4.8388	5.0927	5.347	5.6014	5.8553	6.1095	6.3645	6.6192	6.8727	7.1261	7.3805	7.6345	7.888	8.141	8.3944	8.6492	
8.3954	8.648	8.9028	9.1577	9.4119	9.6656	9.9198	10.1744	10.4288	10.6829	10.937	11.1912	11.4455	11.7002	11.9557	12.2121	12.4689	12.725	12.9796	13.2331	13.4874	13.7422	13.9962	14.2501	14.5051	14.7607	15.0156	15.2691	15.5217	15.7751	16.0297	16.2846	16.5388	16.7924	17.0456	17.2993	0.25415	0.5086	0.76305	1.0168	1.2702	1.5247	1.78	2.034	2.2868	2.5408	2.7967	3.0533	3.3097	3.5658	3.8213	4.0763	4.3309	4.585	4.8389	5.0932	5.3476	5.6016	5.8557	6.1107	6.3654	6.6189	6.8724	7.1267	7.3808	7.6342	7.8873	8.1406	8.3954	
8.1413	8.3939	8.6486	8.9036	9.1577	9.4114	9.6656	9.9203	10.1747	10.4287	10.6829	10.9371	11.1914	11.446	11.7016	11.958	12.2147	12.4709	12.7255	12.979	13.2332	13.488	13.742	13.9959	14.2509	14.5065	14.7614	15.015	15.2676	15.521	15.7756	16.0305	16.2847	16.5382	16.7914	17.0452	17.2993	0.25446	0.5089	0.76262	1.0161	1.2706	1.5258	1.7799	2.0326	2.2866	2.5425	2.7991	3.0556	3.3117	3.5672	3.8221	4.0768	4.3309	4.5848	4.8391	5.0935	5.3474	5.6016	5.8566	6.1113	6.3648	6.6182	6.8726	7.1266	7.3801	7.6331	7.8865	8.1413	
7.8868	8.1394	8.3942	8.6491	8.9033	9.157	9.4111	9.6658	9.9202	10.1743	10.4284	10.6826	10.9369	11.1916	11.4471	11.7035	11.9603	12.2164	12.471	12.7245	12.9788	13.2336	13.4876	13.7415	13.9965	14.2521	14.507	14.7605	15.0131	15.2665	15.5211	15.776	16.0302	16.2838	16.537	16.7907	17.0449	17.2993	0.25445	0.50816	0.76163	1.0161	1.2714	1.5254	1.7782	2.0322	2.2881	2.5446	2.8011	3.0572	3.3127	3.5677	3.8223	4.0764	4.3303	4.5846	4.839	5.093	5.3471	5.6021	5.8568	6.1103	6.3638	6.6181	6.8722	7.1256	7.3787	7.632	7.8868	
7.6324	7.885	8.1397	8.3947	8.6488	8.9025	9.1567	9.4114	9.6658	9.9198	10.174	10.4282	10.6825	10.9371	11.1927	11.4491	11.7058	11.962	12.2166	12.4701	12.7243	12.9791	13.2331	13.487	13.742	13.9976	14.2525	14.5061	14.7587	15.0121	15.2667	15.5216	15.7758	16.0293	16.2825	16.5363	16.7904	17.0449	17.2993	0.25372	0.50718	0.76168	1.0169	1.271	1.5237	1.7777	2.0336	2.2902	2.5467	2.8028	3.0583	3.3132	3.5679	3.822	4.0759	4.3302	4.5846	4.8385	5.0927	5.3477	5.6024	5.8559	6.1093	6.3637	6.6177	6.8712	7.1242	7.3776	7.6324	
7.3787	7.6313	7.886	8.1409	8.3951	8.6488	8.903	9.1577	9.412	9.6661	9.9202	10.1745	10.4288	10.6834	10.939	11.1954	11.4521	11.7083	11.9629	12.2163	12.4706	12.7254	12.9794	13.2333	13.4883	13.7439	13.9988	14.2524	14.5049	14.7583	15.013	15.2678	15.5221	15.7756	16.0288	16.2825	16.5367	16.7911	17.0456	17.2993	0.25347	0.50796	0.76322	1.0173	1.27	1.524	1.7799	2.0365	2.293	2.5491	2.8045	3.0595	3.3142	3.5683	3.8221	4.0764	4.3308	4.5848	4.839	5.0939	5.3487	5.6021	5.8556	6.11	6.364	6.6174	6.8705	7.1238	7.3787	
7.1252	7.3778	7.6325	7.8875	8.1417	8.3953	8.6495	8.9042	9.1586	9.4126	9.6668	9.921	10.1753	10.4299	10.6855	10.9419	11.1987	11.4548	11.7094	11.9629	12.2172	12.4719	12.7259	12.9798	13.2348	13.4904	13.7454	13.9989	14.2515	14.5049	14.7595	15.0144	15.2686	15.5221	15.7753	16.0291	16.2832	16.5377	16.7921	17.0458	17.2993	0.2545	0.50975	0.7638	1.0166	1.2705	1.5264	1.783	2.0395	2.2956	2.5511	2.8061	3.0607	3.3148	3.5687	3.823	4.0774	4.3313	4.5855	4.8405	5.0952	5.3487	5.6021	5.8565	6.1106	6.364	6.617	6.8704	7.1252	
